Hanja,mean,sound,meanFiveElements,soundFiveElements
芾,"작은 모양, 작은 모양 , 성의 하나 , 우거지다 , 슬갑",비,목,수
湀,"샘솟을, 물이 솟아 흐르다 , 샘솟아 흐르는 물",규,수,목
瀆,"도랑, 매우 좁고 작은 개) , 더럽히다 , 업신여기다 , 깔보다 , 버릇 없이 굴다 ,",독,수,화목
譞,"영리할, 영리하다, 말이 많다, 수다스럽다",현,금,토화
笭,"도꼬마리, 종다래끼(작은 대바구니)",령,목,화토
笘,"회초리, 회초리 , 나뭇조각 , 대쪽",점,목,금수
朮,"차조, 차조(조의 한 가지), 삽주",출,목,금화
捓,"야유할, 야유하다, 희롱지거리하다, 놀리다, 조롱하다",야,목,토
徠,"올, 오다, 위로하다",내,화,화
砢,"돌 쌓일, 돌이 쌓이다 , 서로 돕다 , 맺히다",나,금,화
纔,"재주, 재주 , 재능이 있는 사람 , 근본 , 바탕 , 기본",재,목,금
帥,"거느릴, 거느리다, 좇다, 본보기",솔,목,금화
榼,"통, 통 , 뚜껑 , 칼집",합,목,토수
沔,"물이름, 물이름, 물이 흐르다",면,수,수화
甜,"달, 달다, 곤히 자다, 기분 좋다, 즐겁다, 행복하다",첨,토,금수
璋,"홀, 끝의 반을 깎아 뾰족하게 한 홀",장,금,금토
倜,"기개있을, 기개가 있다, 번쩍 들다",척,화,금목
莟,"꽃술, 꽃술 , 꽃봉오리",함,목,토수
磷,"물 흐르는 모양, 물 흐르는 모양 , 험한 모양 , 엷은 돌 , 험하다",린,금,화
璼,"옥 이름, 옥 이름",남,금,화수
倞,"궅셀, 굳세다",경,화,목토
皆,"모두, 다, 함께, 두루 미치다, 견주다",개,화,목
稧,"볏짚, 볏짚 , 벤 벼 , 볏단 , 푸닥거리",설,목,금화
霦,"옥 광채, 옥의 광채 , 옥의 빛나는 빛깔",빈,수,수화
衷,"속, 속옷, 마음, 가운데, 정성스럽다, (속에) 입다, 알맞다",충,목,금토
愜,"쾌할, 유쾌하다 , 만족하다, 맞다 , 마땅하다",협,화,토수
飂,"바람 소리, 바람 소리 , 높이 부는 바람 , 서풍 , 비다",료,목,화
雛,"병아리, 병아리, 새새끼, 아이(小兒)",추,화,금
起,"일어날, 일어나다 , 시작하다 , 비롯하다 , 일다, 출세하다",기,화,목
梛,"나무 이름, 나무 이름",나,목,화
旻,"하늘, 하늘",민,화,수화
梧,"오동나무, 오동나무 , 책상, 거문고, 버티다, 장대하다",오,목,토
秉,"잡을, 잡다, 한 움큼의 볏단, 열 여섯 섬, 자루 불용문자 ",병,목,수토
擅,"멋대로할, 천단(제멋대로 하는 일)하다, 멋대로",천,목,금화
但,"다만, 다만, 그러나, 기탄없이, 다만 ~만 한다면",단,화,화
緄,"띠, 띠 , 새끼 , 다발",곤,목,목화
顰,"찡그릴, 찡그리다 , 얼굴 찡그리다 , 눈살 찌푸리다 , 이맛살을 찌푸리다",빈,화,수화
枝,"가지, 가지, 팔다리, 12 지지, 가지치다, 흩어지다, 버티다, 버팀목 불용문자 ",지,목,금
陞,"오를, 오르다, 올리다, 승진하다, 승진시키다",승,토,금토
沓,"겹칠, 겹치다, 합치다, 탐하다, 끓다, 유창한 모양",답,수,화수
瑂,"옥돌, 옥돌",미,금,수
椧,"홈통, 홈통",명,목,수토
奫,"물깊고넓을, 물이 깊고 넓다",윤,수,토화
閻,"마을, 마을 , 이문",염,목,토수
澮,"봇도랑, 봇도랑(전답 사이의 수로), 물 이름",회,수,토
囉,"소리 얽힐, 소리가 얽히다 , 소리가 섞이다",라,수,화
行,"행할, 다니다, 걷다, 가다, 지나다, 보내다, 행하다, 길, 통로",행,화,토
垤,"개밋둑,작은산, 개밋둑 , 작",질,토,금화
誨,"가르칠, 가르치다, 가르침",회,금,토
揣,"헤아릴, 헤아리다 , 재다 , 시험하다 , 탐색하다 , 가지다",췌,목,금
頊,"삼가할, 삼가다 , 멍하다 , 삼가는 모양 , 사람 이름 , 뒤통수",욱,금,토목
際,"때,즈음, 사이, 때, 사귀다, 가, 변두리, 닿다, 만나다",제,토,금
在,"있을, 있다, 찾다, 살피다, 곳 불용문자 ",재,토,금
嘉,"경사,아름다울, 아름답다 , 기리다 , 경사스럽다",가,수,목
鈐,"비녀장, 비녀장(굴대 머리에 지르는 못같이 생긴 물건), 자물쇠, (도장을) 찍다",검,금,목수
漦,"흐를, 흐르다, 줄줄 흐르다, 침, 거품, 용의 입에서 나오는 침, 피",시,수,금
茉,"말리꽃, 말리(木犀科에 속하는 常綠灌木)",말,목,수화
尉,"벼슬이름,위로할, 벼슬 이름, 편안히 하다",위,토,토
舞,"춤출, 춤(추다), 춤추게 하다, 환롱하다",무,목,수
迴,"돌아올, 돌아오다 , 돌다 , 돌이키다 , 간사하다",회,토,토
艑,"거룻배, 거룻배 , 큰 배",편,목,수화
岦,"산 우뚝할, 산이 우뚝하다 , 산(山)이 높이 모양",입,토,토수
豫,"펼,  ",서,수,금
涬,"기운, 기운 , 넓고 어두운 모양",행,수,토
滑,"익살스러울, 미끄러울, 미끄럽다",골,수,목화
倘,"빼어날, 빼어나다, 갑자기, 만일, 멋대로, 실망하는 모양 , 분명하지 않은 모양",당,화,화토
藇,"아름다울, 아름답다, 우거지다, 곡식의 싹이 무성하다",서,목,금
皞,"밝을, 밝다, 화락하다, 쾌적하다, 광대하다",호,화,토
湞,"물이름, 물 이름",정,수,금토
箱,"상자, 상자 , 곳집으로 지은 집 , 곁채",상,목,금토
慤,"성실할, 성실하다, 정성스럽다, 삼가다",각,화,목
鞨,"말갈, 말갈, 말갈에서 나는 보석",갈,금,목화
活,"살, 살다, 소생하다, 생존하다, 태어나다, 생계, 생활",활,수,토화
卍,"만자, 범어의 만자(萬字) 불용문자 ",만,화,수화
衞,"지킬, 지키다, 보위하다, 호위하다, 막다, 아름답다, 좋다, 의심",위,화,토
碁,"바둑돌, 장기, 바둑",기,금,목
脫,"기뻐할, 벗다, 벗어나다, 벗기다, 사면하다, 풀다, 나오다, 빠지다",태,수,화
香,"향기, 향기, 향기로움 불용문자 ",향,목,토
砏,"큰소리, 큰소리 , 우렛소리 , 천둥소리 , 돌이 구르는 소",분,금,수화
焰,"불꽃, 불꽃 , 불빛 , 빛 , 불 붙기 시작하는 모양 , 불이 댕기다",염,화,토수
樗,"가죽나무, 가죽나무, 쓸모없는 물건",저,목,금
搪,"뻗을, 뻗다 , 찌르다 , 막다 , 모면하다",당,목,화토
撙,"누를, 누르다 , 꺾다 , 모이다",준,목,금화
鵻,"비둘기, 비둘기",추,화,금
展,"펼, 펴다, 늘이다, 살피다, 기록하다, 베풀다, 정성, 진실로",전,수,금화
寂,"고요, 고요하다, 적적하다",적,목,금목
呂,"성씨, 법칙, 음률, 풍류, 법중",여,수,토성(姓)씨 사용
蓊,"장다리, 장다리, 우거지다",옹,목,토
擥,"가질, 가지다, 잡다, 쥐다",남,목,화수
縫,"꿰맬, 꿰매다 , 바느질하다 , 깁다",봉,목,수토
泚,"강 이름, 강의 이름 , 맑다 , 담그다, 선명한 모양 , 땀이 나는 모",자,수,금
根,"뿌리, 뿌리, 근본, 밑둥, 뿌리박다, 뿌리뽑다, 근(수학) 불용문자 ",근,목,목화
淡,"맑을, 맑다, 묽다, 싱겁다, 담박하다, 욕심이 없다",담,수,화수
炫,"빛날, 빛나다, 광채를 발하다",현,화,토화
轒,"병거,전차, 병거 , 전차 , 상여",분,화,수화
奉,"받들, 받들다 , 바치다 , 섬기다, 기르다, 이바지하다 , 돕다 , 편들다",봉,목,수토성(姓)씨 사용
恂,"정성, 정성, 미쁘다, 진실하게 여기다 , 여러 가지 사물의 형용",순,화,금화
迭,"번갈아들, 갈마들다(교대함), 번갈아",질,토,금화
蜷,"구부릴, 구부리다 , 굼틀굼틀 가다 , 나무좀",권,수,목화
辯,"말잘할, 말을 잘하다, 다투다, 논쟁하다, 나누(뉘)다, 말, 문체",변,금,수화
伴,"짝, 짝, 따르다, 한가한 모양",반,화,수화
皶,"여드름, 여드름 , 비사증 , 주부코",사,금,금
裴,"성씨,치렁치렁할, (긴 옷이) 치렁치렁하다, 배회하다",배,목,수
侎,"어루만질, 어루만지다",미,화,수
淶,"강 이름, 강 이름 , 고을 이름",래,수,화
餕,"대궁, 대궁, 익힌 음식, 먹다",준,수,금화
雕,"독수리, 독수리, 새기다(彫), 시들다(凋)",조,화,금
燎,"횃불, 화톳불, 불을 놓다, 타다, 밝다, 말리다",요,화,토
澒,"수은, 수은, 흘러내리는 모양 , 잇닿다",홍,수,토
脆,"연할, 무르다, 연하다, 가볍다",취,수,금
擬,"헤아릴, 헤아리다, 비기다, 본뜨다",의,목,토
栗,"밤, 밤나무, 단단하다, 공손하다, 엄하다, 떨다, 춥다, 여물",율,목,토화
觀,"볼, 보다(視), 접치다, 나타내다, 보이다, 모양, 생각, 누각 망루, 황새, 64괘의 하나",관,화,목화
獨,"홀로,외로울 , 홀로, 어찌 , 다만, 장차, 어느 , 그 , 홀몸",고,토,목성(姓)씨 사용
美,"아름다울, 아름답다, 맛이 있다, 기리다, 잘하다 불용문자 ",미,토,수
㢃,"높을, 높다 , 그릇",랑,목,화토
純,"가선, 실, 순수하다, 천진하다, 크다, 좋다, 착하다, 도탑다 불용문자 ",준,목,금화
轀,"수레, 수레",온,화,토화
遾,"이를, 이르다, 다다르다, 멀다,미치다, 닿다,",서,토,금
璪,"면류관 드림 옥, 면류관 드림 옥, 옥에 새긴 무늬, 옥을 색실에 꿴 면류관의 장식",조,금,금
椶,"종려나무, 종려나무 , 야자나무",종,목,금토
广,"집, 집 , 마룻대 , 넓다 , 넓게 되다",엄,목,토수
稁,"볏짚, 볏짚",고,목,목
奜,"클, 크다",비,목,수
柊,"종엽, 나무의 이름 , 박달목서 , 망치",종,목,금토
件,"조건, 사건, 구분하다, 벌, 가지, 물건, 조건",건,화,목화
措,"둘, 두다(置), 놓다, 베풀다, 쓰다, 처리하다, 행동거지",조,목,금
秆,"볏짚, 볏짚",간,목,목화
脘,"밥통, ) , 살",완,수,토화
蘭,"난초, 난초, 목련, 풀 이름, 난간",난,목,화
㰔,"삿자리, 삿자리",섭,목,금수
卵,"알, (새나 물고기의) 알",란,수,화
憽,"똑똑할, 똑똑하다 , 또렷하다",송,화,금토
楚,"나라, 가시나무, 매(질하다), 회초리, 줄짓다, 우거지다, 초(나라 땅)",초,목,금성(姓)씨 사용
剩,"남을, 남다, 나머지, 길다, 더구나",잉,금,토
裟,"가사, 가사",사,목,금
寭,"밝힐, 밝히다 , 깨닫다",혜,목,토
派,"물갈래, 물갈래, 갈라지다, 갈래, 가르다",파,수,수
揶,"야유할, 야유하다, 희롱지거리하다, 놀리다, 조롱하다",야,목,토
頼,"의뢰할, 의뢰하다, 힘입다, 의지하다, 얻다, 버티다, 억지 부리다,",뢰,화,화
妧,"좋을, 좋다, 아리땁다 , 여자의 자",완,토,토화
敘,"펼,차례, 펴다, 늘어서다, 주다, 진술하다, 베풀다, 쓰다, 차례",서,수,금
照,"비칠, 비추다, 비치다, 빛, 영상,거울",조,화,금
飴,"엿, 엿, 단 맛, 먹이다",이,수,토
亳,"땅 이름, 땅의 이름 , 은나라 서울 , 성의 하나",박,수,수목
墉,"담장, 담, 보루 , 벽",용,토,토
粼,"물 맑을, 물 맑다, 내의 모양, 속이 꽉 찬 대",인,목,토화
廓,"둘레, 둘레, 외성, 성 요새 따위를 두른 울타리, 크다",곽,목,목
濂,"성씨,물이름, 물, 엷다, 시내 이름",렴,수,화수성(姓)씨 사용
莎,"사초, 사초, 범메뚜기",사,목,금
瑲,"옥 소리, 옥 소리 , 방울 소리 , 악기 소리 , 풍류 소리",창,금,금토
汋,"샘솟을, 샘솟다 , 떠내다 , 풍류 이름 , 아름다운 모양 , 익히다",작,수,금목
麗,"고을, 곱다, 맑다, 나라 이름",려,토,화
邨,"마을, =村, 마을, 취락",촌,토,금화
砑,"갈, 갈다, 광택 내다, 으깨다, 맷돌, 빛나는 돌, 인두",아,금,토
広,"넓을, 넓다 , 넓게 되다 , 넓히다 , 널찍하다 , 공허하다",광,목,목토
氤,"기운 어릴, 기운 어리다, 기운이 성하다",인,수,토화
萊,"쑥, 명아주(식용식물), 거칠다, 묵정밭, 잡초",내,목,화
容,"얼굴, 얼굴, 모습, 꾸미다, 담다, 받아들이다, 용서하다, 안존하다 조용하다",용,목,토
嘏,"클, 크다 , 장대하다, 복",가,수,목
禼,"사람 이름, 사람 이름 , 은나라 시조 이름",설,토,금화
侲,"아이,어린이, 아이,",진,화,금화
拳,"주먹, 주먹, 주먹질, 힘, 권법, 근심하다, 충근하다, 정성껏 지키다",권,목,목화
葛,"칡, 칡, 갈포(칡의 섬유로 짠 베), 나라 이름",갈,목,목화성(姓)씨 사용
梶,"나무 끝, 나무끝 우듬지",미,목,수
杯,"잔, 잔, 술잔, (국을 담는) 대접",배,목,수
硬,"단단할,굳을,가로막을, 굳다 , 단단하다 , 강하다 , 힘이 있다 , 익숙하지",경,금,목토
跂,"육발이,발돋움할, 육발이 , 꾸물꾸물 , 꿈틀꿈틀 , 발돋움하다 , 나아가다 , 가다 , 천천히 달리다",기,토,목
駢,"나란히 할, 나란히 하다 , 늘어놓다 , 늘어서다 , 두 말이 한 멍에 매다",변,화,수화
蟀,"귀뚜라미, 귀뚜라미",솔,수,금화
苕,"완두, 완두, 능소화, 이삭, 우뚝하다",초,목,금
勞,"수고로울, 수고하다, 공, 공로",로,화,화
肵,"도마, 도마 , 적대 , 공경하다",기,수,목
貲,"재물, 재물 , 재화 , 자본 , 값 , 물건의 값",자,금,금
驃,"날쌘, 황부루, 빠르다, 굳세다, 날래다",표,화,수
環,"둘릴, 고리 모양의 옥, 고리, 두르다, 돌다",환,금,토화
琛,"보배, 보배",침,금,금수
殫,"다할, 다하다 , 쓰러지다",탄,수,화
林,"수풀, 수풀, 숲, 많다, 들, 야외",림,목,화수성(姓)씨 사용
潯,"물가, 물가 , 연못, 젖어들다",심,수,금수
鮑,"절인물고기, 절인 어물, 혁공(革工)",포,수,수
塐,"흙 빚을, 흙 빚다 , 만들다 , 토우",소,토,금
鉁,"보배, 보배, 보물, 맛있는 음식, 진귀하다, 희귀하다",진,금,금화
乶,"음력자, 음역자",볼,목,수화
笳,"호드기, 호드기(갈대 피리) , 갈대, 비녀",가,목,목
銃,"총, 도끼 구멍, 총",총,금,금토
侀,"이룰, 이루다, 모이다, 힘쓰는 모양",형,화,토
晞,"마를, 마르다, 말리다, (날이) 밝다",희,화,토
彰,"나타날, 밝다, 드러나다, 드러내다, 무늬, 문채",창,화,금토
操,"지조, 잡다, 쥐다(握), 절개, 풍치, 곡조",조,목,금
喨,"소리 맑을, 소리가 맑다 , 소리가 맑은 모양",량,수,화토
鞏,"굳을, 묶다, 굳다",공,금,목토
清,"맑을, 맑다, 깨끗하다, 탐욕이 없다, 빛이 선명하다, 사념이 없다",청,수,금토
鯷,"메기, 메기 , 종족의 이름",제,수,금
掊,"그러모을, 그러모으다 , 거두다 , 수탈하다",부,목,수
仝,"한가지, 한가지 , 무리 , 함께 , 그 , 전한 바와 같은",동,화,화토
髥,"구랫나루, 구레나룻 , 수염이 많은 사람",염,화,토수
揵,"멜, 메다 , 들다 , 막다 , 닫다",건,목,목화
別,"다를, 다르다, 나누다, 가르다, 나누이다, 갈라지다, 떠나다, 구별하다, 갈래, 이별, 따로",별,금,수화
菖,"창포, 창포",창,목,금토
滉,"깊을, 물이 깊고 넓은 모양",황,수,토
勿,"말, 말다(금지사), 없다(부정사), 깃발 이름",물,금,수화
翾,"날, 날다 , 빠르다",현,화,토화
儷,"짝, 나란히 하다, 짝",려,화,화
擢,"높을, 뽑다, 빼내다",탁,목,화목
惗,"사랑할, 사랑하다, 생각하다",엽,화,토수
司,"맡을, 맡다, 벼슬, 마을, 벼슬아치, 엿보다(=伺)",사,수,금
牒,"편지, 서찰, 계보, 조회, 사령, 증서, 장부, 명부, 문서, 널(빤지)",첩,목,금수
禮,"예도, 예도, 예절, 예우하다, 예물 불용문자 ",예,목,토
旼,"온화할, 온화하다, 화하다, 화락하다",민,화,수화
相,"서로, 서로, 바탕, 보다, 돕다, 다스리다, 가리다, 인도자",상,목,금토
嵁,"울퉁불퉁할, 울퉁불퉁하다 , 험준하다 , 가파르다",감,토,목수
譿,"슬기로울, 슬기롭다 , 좇다 , 순종하다",혜,금,토
去,"갈, 가다 , 버리다, 내몰다, 물리치다",거,수,목
竣,"마칠, 마치다, 끝나다, 물러가다",준,토,금화
陟,"올릴, 오르다, 올리다",척,토,금목
畛,"두둑, 밭의 경계를 이룬 두둑, 지경, 본 바탕, 아뢰다",진,토,금화
距,"뛸, 며느리발톱, 떨어져 있다, 이르다, 어기다, 뛰다; 겨루다, 막다(拒), 크다",거,토,목
煒,"빨갈,  ",위,화,토
鼗,"땡땡이,  ",도,금,화
肇,"칠, 비롯하다, 시초, 바로잡다, 재다, 꾀하다, 지경 국경",조,화,금
復,"다시, 다시 , 거듭, 거듭하다, 회복하다 , 돌아가다, 돌려 보내다",부,화,수
侐,"고요할, 고요하다 , 적막하다 , 쓸쓸하다",혁,화,토목
誠,"정성, 정성 , 진실 , 참 , 참으로 , 만약 , 참되게 하다 , 삼가다",성,금,금토
宂,"한가로울, 한가롭다, 바쁘다, 쓸데없다, 번거롭다, 떠다니다, 가외",용,목,토
蹌,"추창할,빨리걸을, 추창하다 , 움직이다",창,토,금토
多,"많을, 많다, 낫다, 더 좋다, 뛰어나다, 두텁다, 붇다,",다,수,화
治,"다스릴, 다스리다, 다스려지다, 익히다, 견주다, 빌다, 구걸하다, 정사, 공적 불용문자 ",치,수,금
脊,"등마루, 등골뼈, 등성마루",척,수,금목
榺,"잉아, 잉아",승,목,금토
俁,"클, 크다 , 얼굴이 크다 , 장대하다",우,화,토
遣,"보낼, 보내다, 시집을 보내다, (아내를) 버리다, (원한을) 풀다, 하여금",견,토,목화
眼,"눈, 눈, 구멍 , 안광, 요점",안,목,토화
者,"사람, 놈 사람, 것, 곳, 어조사",자,토,금
萌,"싹, 싹이 트다, 싹, 갈다, 경작, 백성",맹,목,수토
仿,"본뜰,헤맬, 본뜨다 , 모방하다 , 견주다",방,화,수토
皜,"흴, 희다 , 깨끗하다 , 밝다 , 환하다 , 비추다 , 넓다",호,금,토
份,"빛날, 빛나다, 아름답고 성하다",빈,화,수화
弗,"말, 아니다, 어기다, 떨다, 달러(dollar)",불,목,수화
薪,"섶, 땔나무, 나무하다",신,목,금화
囉,"소리 얽힐, 소리가 얽히다 , 소리가 섞이다",나,수,화
縉,"붉은비단, 꽂다, 붉은 비단, 붉은 빛",진,목,금화
廛,"가게, 가게, 터, 집터 밭(100苗 넓이의 밭)",전,목,금화
蔡,"나라,성씨, 풀(草本), 먼지, 거북, 법(칙), 나라 이름",채,목,금성(姓)씨 사용
僅,"겨우, 겨우, 거의",근,화,목화
衮,"곤룡포, 곤룡포 , 상공의 예복",곤,목,목화
僧,"중, 중, 승려 , 마음이 편한 모양",승,화,금토
慮,"생각할, 생각, 염려,",여,화,토
輹,"복토, 당토(굴대의 중앙에 있어서 차체와 굴대를 연결하는 물건), 복토",복,화,수목
艅,"배 이름, 배 이름 , 오나라의 배",여,목,토
袴,"바지, 바지",고,목,목
釐,"다스릴, 다스리다, 정리하다, 개정하다, 아주 작은 수 , 이",이,토,토
梢,"나뭇가지끝, 나무의 끝, 끝, 말단, 꼬리",초,목,금
